trip_id,arrival_time,departure_time,stop_id,timepoint,stop_sequence
r12740709_Mo-Su,07:59:30,07:59:30,n4708279363,0,22
r12740709_Mo-Su,08:01:10,08:01:10,n9182568716,0,23
r12740709_Mo-Su,08:06:16,08:06:16,n7151965119,0,24
r12740709_Mo-Su,08:09:23,08:09:23,n8753072182,0,25
r12740709_Mo-Su,08:14:06,08:14:06,n8753072183,0,26
r12740709_Mo-Su,08:16:06,08:16:06,n9182568712,0,27
r12740709_Mo-Su,08:19:52,08:19:52,n7151947331,0,28
r12740709_Mo-Su,08:22:07,08:22:07,n9182568710,0,29
r12740709_Mo-Su,08:24:43,08:24:43,n7102134354,0,30
r12740709_Mo-Su,08:28:01,08:28:01,n4665138939,0,31
r12740709_Mo-Su,08:30:22,08:30:22,n8753072186,0,32
r12759262_Mo-Su,06:00:00,06:00:00,n8753072186,0,0
r12759262_Mo-Su,06:03:13,06:03:13,n2965446278,0,1
r12759262_Mo-Su,06:05:36,06:05:36,n3711605443,0,2
r12759262_Mo-Su,06:07:43,06:07:43,n3676244647,0,3
r12759262_Mo-Su,06:09:47,06:09:47,n4731124415,0,4
r12759262_Mo-Su,06:13:15,06:13:15,n8466849115,0,5
r12759262_Mo-Su,06:16:00,06:16:00,n8753072184,0,6
r12759262_Mo-Su,06:18:23,06:18:23,n9182568709,0,7
r12759262_Mo-Su,06:20:44,06:20:44,n7151947332,0,8
r12759262_Mo-Su,06:24:31,06:24:31,n9182568711,0,9
r12759262_Mo-Su,06:26:17,06:26:17,n4708279367,0,10
r12759262_Mo-Su,06:31:01,06:31:01,n4708279366,0,11
r12759262_Mo-Su,06:34:08,06:34:08,n7151965120,0,12
r12759262_Mo-Su,06:39:15,06:39:15,n9182568715,0,13
r12759262_Mo-Su,06:40:59,06:40:59,n8753072181,0,14
r12759262_Mo-Su,06:42:49,06:42:49,n9182595017,0,15
r12759262_Mo-Su,06:44:55,06:44:55,n9182595019,0,16
r12759262_Mo-Su,06:47:03,06:47:03,n4708279361,0,17
r12759262_Mo-Su,06:48:21,06:48:21,n9182595023,0,18
r12759262_Mo-Su,06:52:22,06:52:22,n8850041424,0,19
r12759262_Mo-Su,06:54:21,06:54:21,n9182595027,0,20
r12759262_Mo-Su,06:55:24,06:55:24,n8850032388,0,21
r12759262_Mo-Su,06:56:56,06:56:56,n8753072179,0,22
r12759262_Mo-Su,06:59:14,06:59:14,n9182595033,0,23
r12759262_Mo-Su,07:02:00,07:02:00,n9182595034,0,24
r12759262_Mo-Su,07:03:56,07:03:56,n9182595036,0,25
r12759262_Mo-Su,07:05:58,07:05:58,n9182595038,0,26
r12759262_Mo-Su,07:07:45,07:07:45,n9182595040,0,27
r12759262_Mo-Su,07:13:13,07:13:13,n4708733903,0,28
r12759262_Mo-Su,07:22:29,07:22:29,n9182595044,0,29
r12759262_Mo-Su,07:28:44,07:28:44,n9204887227,0,30
r12759262_Mo-Su,07:49:13,07:49:13,n8753072189,0,31
r12759262_Mo-Su,08:22:49,08:22:49,n7052794270,0,32
r12759262_Mo-Su,08:30:18,08:30:18,n7052794253,0,33
r12759262_Mo-Su,08:30:48,08:30:48,n3886536252,0,34
r12759262_Mo-Su,08:34:31,08:34:31,n2712142797,0,35
r12759262_Mo-Su,08:36:52,08:36:52,n4753199419,0,36
r12759262_Mo-Su,08:38:33,08:38:33,n8753072190,0,37
r12376735_Mo-Su,06:00:00,06:00:00,n4665138939,0,0
r12376735_Mo-Su,06:05:10,06:05:10,n2965446278,0,1
r12376735_Mo-Su,06:08:21,06:08:21,n2780917203,0,2
r12376735_Mo-Su,06:38:59,06:38:59,n8466849056,0,3
r12376735_Mo-Su,06:42:54,06:42:54,n8466849059,0,4
r12376735_Mo-Su,06:46:02,06:46:02,n7172652013,0,5
r12376735_Mo-Su,06:49:54,06:49:54,n8466849068,0,6
r12376735_Mo-Su,06:54:07,06:54:07,n8466849072,0,7
r12376735_Mo-Su,06:55:05,06:55:05,n7102128834,0,8
r12376735_Mo-Su,06:56:55,06:56:55,n7099505375,0,9
r12376735_Mo-Su,07:01:12,07:01:12,n8466849092,0,10
r12376735_Mo-Su,07:04:34,07:04:34,n8466849105,0,11
r12376735_Mo-Su,07:05:29,07:05:29,n8466849111,0,12
r12376735_Mo-Su,07:07:51,07:07:51,n7102134354,0,13
r12376735_Mo-Su,07:44:55,07:44:55,n8466853333,0,14
r12376660_Mo-Su,06:00:00,06:00:00,n8465727153,0,0
r12376660_Mo-Su,06:08:39,06:08:39,n8466849055,0,1
r12376660_Mo-Su,06:12:43,06:12:43,n8466849058,0,2
r12376660_Mo-Su,06:15:45,06:15:45,n8466853334,0,3
r12376660_Mo-Su,06:17:33,06:17:33,n8466849062,0,4
r12376660_Mo-Su,06:19:33,06:19:33,n8466849069,0,5
r12376660_Mo-Su,06:22:52,06:22:52,n8466849070,0,6
r12376660_Mo-Su,06:23:52,06:23:52,n8466849073,0,7
r12376660_Mo-Su,06:24:55,06:24:55,n7102128835,0,8
r12376660_Mo-Su,06:26:47,06:26:47,n7099579495,0,9
r12376660_Mo-Su,06:30:56,06:30:56,n8466849093,0,10
r12376660_Mo-Su,06:34:15,06:34:15,n8466849104,0,11
r12376660_Mo-Su,06:37:33,06:37:33,n8466849114,0,12
r12376660_Mo-Su,06:40:25,06:40:25,n8466849115,0,13
r12376660_Mo-Su,06:43:53,06:43:53,n4731124415,0,14
r12376660_Mo-Su,06:45:57,06:45:57,n3676244647,0,15
r10528761_Mo-Su,06:00:00,06:00:00,n4694147800,0,0
r10528761_Mo-Su,06:02:09,06:02:09,n7102015148,0,1
r10528761_Mo-Su,06:06:32,06:06:32,n7102015146,0,2
r10528761_Mo-Su,06:08:50,06:08:50,n7102015143,0,3
r10528761_Mo-Su,06:09:47,06:09:47,n7102015142,0,4
r10528761_Mo-Su,06:11:39,06:11:39,n7102015140,0,5
r10528761_Mo-Su,06:13:06,06:13:06,n7102015091,0,6
r10528761_Mo-Su,06:15:06,06:15:06,n7102015090,0,7
r10528761_Mo-Su,06:17:33,06:17:33,n7102015088,0,8
r10528761_Mo-Su,06:20:56,06:20:56,n7102015086,0,9
r10528761_Mo-Su,06:25:05,06:25:05,n7098248602,0,10
r10528761_Mo-Su,06:26:59,06:26:59,n7098248601,0,11
r10528761_Mo-Su,06:30:19,06:30:19,n7098248599,0,12
r10528761_Mo-Su,06:33:38,06:33:38,n7019609353,0,13
r10528761_Mo-Su,06:36:33,06:36:33,n7052794240,0,14
r10528761_Mo-Su,06:39:30,06:39:30,n7084389851,0,15
r10528761_Mo-Su,06:45:28,06:45:28,n7052794241,0,16
r10528761_Mo-Su,06:48:39,06:48:39,n7052794244,0,17
r10528761_Mo-Su,06:51:02,06:51:02,n7052794250,0,18
r10528761_Mo-Su,06:56:18,06:56:18,n4665138939,0,19
r10528761_Mo-Su,06:58:57,06:58:57,n2780917203,0,20
r10528761_Mo-Su,07:02:08,07:02:08,n2965446278,0,21
r10528761_Mo-Su,07:04:00,07:04:00,n7099924088,0,22
r10528762_Mo-Su,06:00:00,06:00:00,n7099924088,0,0
r10528762_Mo-Su,06:00:39,06:00:39,n3711605443,0,1
r10528762_Mo-Su,06:02:46,06:02:46,n3676244647,0,2
r10528762_Mo-Su,06:05:34,06:05:34,n1049713241,0,3
r10528762_Mo-Su,06:09:31,06:09:31,n7052794251,0,4
r10528762_Mo-Su,06:12:13,06:12:13,n7052794245,0,5
r10528762_Mo-Su,06:15:02,06:15:02,n7052794242,0,6
r10528762_Mo-Su,06:21:07,06:21:07,n7084389852,0,7
r10528762_Mo-Su,06:24:14,06:24:14,n1049713235,0,8
r10528762_Mo-Su,06:27:26,06:27:26,n7098248597,0,9
r10528762_Mo-Su,06:30:30,06:30:30,n7098248598,0,10
r10528762_Mo-Su,06:33:57,06:33:57,n7098248600,0,11
r10528762_Mo-Su,06:35:39,06:35:39,n7098248603,0,12
r10528762_Mo-Su,06:39:48,06:39:48,n7102015085,0,13
r10528762_Mo-Su,06:43:15,06:43:15,n7102015087,0,14
r10528762_Mo-Su,06:45:45,06:45:45,n7102015089,0,15
r10528762_Mo-Su,06:47:50,06:47:50,n7102015092,0,16
r10528762_Mo-Su,06:49:18,06:49:18,n7102015139,0,17
r10528762_Mo-Su,06:51:01,06:51:01,n7102015141,0,18
r10528762_Mo-Su,06:52:10,06:52:10,n7102015144,0,19
r10528762_Mo-Su,06:54:09,06:54:09,n7102015145,0,20
r10528762_Mo-Su,06:58:34,06:58:34,n7102015147,0,21
r10528762_Mo-Su,07:00:48,07:00:48,n4694147800,0,22
