route_id,name,code,destination,origin,colour,operator,network,mode,frequency,opening_hours,frequency_exceptions,travel_time,shape
r10403637,High Court → North Paravur,,High Court,North Paravur,,Private Owners,Mofussil Kochi bus,bus,,,,,"LINESTRING(76.2738274 9.983931,76.2735198 9.9844978,76.273382 9.9847304,76.2733748 9.9847427,76.2732946 9.9848781,76.2727246 9.9858808,76.272648 9.9860125,76.2723188 9.9866434,76.2722692 9.9867358,76.271836 9.9875917,76.2717676 9.9877119,76.2716255 9.9880051,76.2714873 9.9882693,76.2714007 9.9885488,76.271309 9.9888451,76.271136 9.9893814,76.2709509 9.9899902,76.2708114 9.9905529,76.2707331 9.9908404,76.2706988 9.9909663,76.2705901 9.9913585,76.2704964 9.9916334,76.2704206 9.9918933,76.270382 9.992043,76.2701628 9.9929063,76.2701177 9.9929849,76.2700976 9.9929855,76.2700681 9.9930036,76.2700502 9.993033,76.270048 9.9930672,76.2699085 9.9930408,76.2691332 9.9927738,76.2659911 9.9915615,76.2655131 9.9913765,76.2652771 9.99129,76.2651552 9.9912578,76.2650703 9.9912534,76.2648453 9.9911715,76.2646155 9.9910878,76.2645656 9.9910481,76.2644584 9.9910023,76.264183 9.9908825,76.2638544 9.990762,76.2635047 9.9906337,76.2583278 9.9886558,76.2560075 9.987776,76.2552017 9.9874703,76.2540364 9.9870281,76.2536513 9.9868838,76.2532952 9.9867451,76.2525415 9.9864704,76.2511109 9.9859501,76.2508841 9.9858572,76.2504619 9.9857276,76.2488106 9.9851469,76.2483738 9.9849751,76.2467833 9.9843427,76.2465803 9.984263,76.2464394 9.9842145,76.242665 9.9827869,76.2423912 9.9826802,76.2423016 9.9826456,76.2422444 9.9826243,76.24211 9.9825583,76.2420705 9.9825389,76.2419329 9.9824713,76.2414639 9.9822993,76.2413701 9.9822597,76.2413074 9.9822288,76.2412483 9.9821889,76.2411998 9.9821481,76.2411676 9.9821258,76.2411297 9.9821153,76.2410905 9.982118,76.2410544 9.9821334,76.2410256 9.9821598,76.2410075 9.9821942,76.241002 9.9822326,76.2409698 9.9823464,76.2409684 9.9824786,76.2409652 9.9827702,76.2409687 9.9832978,76.2409748 9.9837537,76.2409717 9.9837912,76.2409675 9.9839042,76.2409366 9.9840785,76.2408512 9.9844595,76.2407796 9.984766,76.240754 9.9848656,76.2406575 9.9852402,76.2406308 9.9853354,76.2404413 9.9860013,76.2404126 9.9861148,76.2402864 9.9866056,76.2402619 9.9866923,76.2402131 9.9868765,76.240168 9.987025,76.2400397 9.9874146,76.2398991 9.9878429,76.239856 9.9879603,76.2396601 9.9885073,76.2394631 9.9890765,76.2393474 9.9894302,76.2392724 9.9896241,76.2391464 9.9899534,76.2390454 9.9902428,76.2387696 9.9911116,76.2386242 9.9916011,76.2385637 9.9918143,76.2385179 9.99192,76.2384259 9.9920639,76.2383229 9.9922039,76.2381561 9.9924489,76.2380507 9.9926788,76.2379583 9.9929078,76.2378822 9.9931261,76.2378519 9.9932252,76.2377772 9.9934817,76.2377344 9.9935976,76.2376884 9.9937039,76.2375911 9.9939059,76.2375387 9.9940202,76.2374497 9.9941937,76.2372185 9.9948398,76.2371427 9.9950051,76.2369909 9.9953606,76.2369464 9.9954675,76.2367394 9.9959545,76.2367152 9.9960073,76.2365035 9.9964857,76.2363363 9.9969213,76.23628 9.9970585,76.2359803 9.997746,76.2356865 9.998465,76.2355831 9.9986873,76.2355307 9.9988153,76.2352879 9.9994361,76.235142 9.9998047,76.2348789 10.0004798,76.2348229 10.0006236,76.2347879 10.0007114,76.234775 10.0007394,76.2347465 10.0008013,76.2347371 10.0008217,76.2345823 10.0010621,76.2343585 10.0014222,76.2343167 10.0014871,76.2342828 10.0015432,76.234203 10.0016703,76.2341279 10.001804,76.2340366 10.0019952,76.233915 10.002264,76.2338812 10.0023314,76.2337697 10.0025752,76.2336497 10.0028272,76.2335654 10.0030044,76.2335338 10.0030704,76.2334052 10.0033204,76.2333591 10.00341,76.2332938 10.0035301,76.2331196 10.0038732,76.2330478 10.0040157,76.2329233 10.0042602,76.232743 10.0045986,76.2326661 10.0047571,76.2325736 10.0049753,76.2324436 10.0052749,76.2323124 10.0055763,76.2322265 10.0057797,76.2320577 10.0061302,76.2320252 10.0061977,76.2317919 10.006652,76.2317396 10.0068043,76.2316985 10.0069083,76.2316467 10.0070727,76.2315993 10.0072464,76.2315504 10.0073758,76.2314993 10.0075149,76.2314508 10.007625,76.231378 10.0077862,76.2312056 10.0081324,76.231057 10.0084164,76.2309992 10.0085267,76.230869 10.0087772,76.2308358 10.0088402,76.2306051 10.0092364,76.2304107 10.0095852,76.2301478 10.0101578,76.2301048 10.0102644,76.2300337 10.0104812,76.2299663 10.010634,76.2299071 10.0107496,76.2297518 10.011017,76.2295006 10.0114442,76.2293336 10.0117374,76.2292062 10.0119691,76.2290276 10.0122842,76.2289735 10.0123779,76.228826 10.0126409,76.2287698 10.0127421,76.2286438 10.0130192,76.2284579 10.0133901,76.2283941 10.0135118,76.2283641 10.0135691,76.2282993 10.0136706,76.228273 10.0137117,76.2281253 10.013929,76.2280139 10.0140944,76.2279643 10.0141702,76.2277621 10.0144782,76.2276664 10.0146203,76.2276094 10.014714,76.2274519 10.0149856,76.2273803 10.0151167,76.2270415 10.0158405,76.2269657 10.0160105,76.2269312 10.0160834,76.226377 10.0173107,76.2262174 10.0176559,76.2260467 10.0180285,76.2259172 10.0183349,76.2258467 10.0185018,76.2257745 10.0186518,76.2256552 10.0189522,76.2254309 10.0195174,76.2252885 10.0198366,76.2251388 10.0201745,76.224985 10.0204652,76.224942 10.020578,76.2249098 10.0206625,76.2248523 10.020855,76.2248464 10.0208813,76.2248126 10.0210483,76.2247019 10.0215942,76.2246118 10.0220164,76.2245915 10.0220983,76.224579 10.0221428,76.2244384 10.0227012,76.2243125 10.0231808,76.2241982 10.0236042,76.2241729 10.0236978,76.2240876 10.0240135,76.2240681 10.0240858,76.224048 10.0241743,76.2240076 10.0243527,76.2239206 10.0247564,76.2238718 10.0249703,76.2238608 10.0250188,76.2238036 10.0252244,76.2237446 10.0253942,76.223726 10.0254419,76.2236074 10.0257467,76.2234632 10.0261284,76.2234005 10.0263135,76.2232931 10.0266286,76.2232493 10.0267611,76.2230088 10.0274883,76.2229901 10.0275449,76.2228783 10.0278832,76.2226434 10.0285891,76.2225155 10.0289467,76.2224792 10.029052,76.2223642 10.0294054,76.2221727 10.0299963,76.2220923 10.0302544,76.2220249 10.0304693,76.2219675 10.0306522,76.2219008 10.0308739,76.2217885 10.0312569,76.2217438 10.0314127,76.2215886 10.0318766,76.2215111 10.0321056,76.2214313 10.0323421,76.221417 10.0323888,76.2212097 10.0330646,76.2211186 10.0333944,76.2210597 10.0336074,76.2210304 10.0336904,76.2208191 10.034443,76.2206689 10.0350161,76.2205619 10.0353986,76.2205426 10.0354555,76.2205167 10.0355316,76.2204581 10.0357079,76.220388 10.035912,76.2203582 10.0359955,76.2203042 10.0361607,76.2202189 10.0364376,76.2201519 10.0366658,76.2201275 10.0367596,76.2198566 10.0377418,76.2197891 10.0379902,76.2196419 10.0385026,76.2196117 10.0386079,76.219446 10.0391954,76.2193809 10.0394252,76.2193093 10.0396775,76.2191168 10.040349,76.2190013 10.0407555,76.2189331 10.0410499,76.2188554 10.0414293,76.2188322 10.0415901,76.2187759 10.0419467,76.2187129 10.0422044,76.2183455 10.0432907,76.2182989 10.0434283,76.2182635 10.0435349,76.2182545 10.0435614,76.2181651 10.0438514,76.2180853 10.0441133,76.2179656 10.0445413,76.2179316 10.0446689,76.2178151 10.045074,76.2177391 10.0453772,76.2175646 10.0459956,76.2174388 10.0464015,76.217419 10.0464653,76.2173258 10.0467884,76.2173044 10.0469092,76.2172869 10.0470923,76.2172714 10.0472224,76.2172152 10.0474902,76.2171762 10.0476463,76.217134 10.0478146,76.2169841 10.0484264,76.2169254 10.0487435,76.2168416 10.0491064,76.2168331 10.0491672,76.2167833 10.0494101,76.216771 10.0494605,76.2166542 10.0498457,76.2166362 10.0498999,76.2165409 10.050218,76.2164411 10.050551,76.2163969 10.0506773,76.2162614 10.0509065,76.2161466 10.0510741,76.2160926 10.0511583,76.2160416 10.051243,76.2160162 10.0512881,76.2159574 10.0514265,76.2158589 10.051785,76.2157274 10.0520838,76.2156817 10.0521877,76.2155705 10.0524632,76.2155367 10.0525507,76.2154253 10.0529312,76.2153722 10.0531631,76.2153529 10.053451,76.2153638 10.0535761,76.2154254 10.0538206,76.2154535 10.0541397,76.2154671 10.0543067,76.2154838 10.0544159,76.2155006 10.0544929,76.2155073 10.0546494,76.2154873 10.0547876,76.2154715 10.0549749,76.215443 10.0550537,76.2154329 10.0551837,76.2153989 10.0553148,76.2154052 10.0554402,76.215387 10.0556272,76.2153808 10.0558095,76.2153789 10.0558979,76.2153721 10.0559638,76.2153521 10.0561192,76.2153108 10.0562241,76.2152695 10.0563854,76.2152289 10.0564855,76.2151774 10.0566532,76.2151234 10.0567772,76.2150639 10.0569377,76.214946 10.0572121,76.214799 10.057571,76.2146399 10.0579374,76.2144545 10.0584269,76.2143353 10.0587208,76.2142206 10.0590102,76.2141471 10.0592001,76.2140784 10.059425,76.2140486 10.0595976,76.2140248 10.0598923,76.2140078 10.0601101,76.2139835 10.0602506,76.2138989 10.0606418,76.2138177 10.0610681,76.2137566 10.0613206,76.213697 10.0614978,76.2136845 10.0615348,76.2136092 10.0617625,76.2135194 10.0620129,76.2134239 10.0622751,76.2133432 10.0625443,76.2132685 10.0627367,76.213192 10.0631373,76.2131798 10.063308,76.213166 10.0633782,76.2131515 10.0636188,76.2131253 10.0637769,76.2131143 10.063932,76.213099 10.0642951,76.2130952 10.0644896,76.2130945 10.0645272,76.2130713 10.0647861,76.2130423 10.0650084,76.213014 10.0652765,76.2130031 10.0654897,76.2129744 10.0659748,76.2129585 10.0661522,76.2129304 10.0663131,76.2129088 10.0664104,76.2128968 10.0665308,76.2128749 10.0666449,76.2128253 10.0668649,76.2127625 10.067161,76.2127532 10.0672047,76.2126822 10.0675339,76.2125049 10.0682767,76.2124208 10.0686245,76.2124089 10.0686676,76.212365 10.0688388,76.2123215 10.0690083,76.2122139 10.0694641,76.2121674 10.0696619,76.2121244 10.0698831,76.2121131 10.0699557,76.2120027 10.0709119,76.2119605 10.0712978,76.2118736 10.0717568,76.2117989 10.0723219,76.2117807 10.0724916,76.2117939 10.0727063,76.2118029 10.0729516,76.2117317 10.0734482,76.2117279 10.0734948,76.2117116 10.073609,76.2116843 10.0737999,76.2116288 10.0741999,76.2115234 10.0747107,76.2114236 10.0751653,76.2113979 10.0752621,76.2113203 10.0755966,76.2113185 10.0756056,76.2112727 10.0757922,76.2112144 10.0760009,76.2111384 10.0762711,76.2111164 10.0763588,76.2111108 10.076381,76.2110448 10.0766437,76.2109661 10.0770469,76.2109284 10.0772268,76.2108517 10.0775254,76.2107755 10.0778987,76.2106425 10.0784632,76.2105147 10.0790317,76.2104973 10.0791274,76.2104389 10.0793703,76.2103464 10.0797532,76.2102679 10.080124,76.2102619 10.080147,76.2102247 10.0802891,76.210194 10.0804064,76.2101656 10.0805148,76.2101083 10.0807834,76.210056 10.0810289,76.2100487 10.0810635,76.2100337 10.0811183,76.2100218 10.0811746,76.2100136 10.0812065,76.2100094 10.0812178,76.2099476 10.0814855,76.2099171 10.0816281,76.2098157 10.0820446,76.2097665 10.0822465,76.2097023 10.082531,76.2096721 10.0826604,76.2095142 10.0832868,76.2094509 10.0835439,76.2093657 10.0838902,76.2092914 10.0842311,76.2092454 10.0844367,76.2090964 10.0851324,76.2090848 10.0851894,76.2090096 10.0855567,76.2089949 10.0856207,76.2089442 10.0858222,76.2089306 10.0858721,76.2088691 10.0860982,76.2087444 10.0866268,76.2085802 10.087356,76.2084147 10.0880066,76.2083438 10.0882767,76.2083092 10.088431,76.2082007 10.0888664,76.2081245 10.0891703,76.2080969 10.0892975,76.2080504 10.0895114,76.2079563 10.0899078,76.2079114 10.0900753,76.2077656 10.0906794,76.2076894 10.0909774,76.2076351 10.0911742,76.2074984 10.0916872,76.2073216 10.0923288,76.2071379 10.0929647,76.2070894 10.0931325,76.2070354 10.0933148,76.2068637 10.0938944,76.2068308 10.0940083,76.2066938 10.0944671,76.2066789 10.0945171,76.2066618 10.0945827,76.2065346 10.0950147,76.2064589 10.0952832,76.2064101 10.0954546,76.2062943 10.0958614,76.2061776 10.0962838,76.2060825 10.096629,76.2060653 10.0966916,76.2059584 10.0970839,76.2058487 10.0974587,76.2057714 10.0977313,76.2056763 10.0980751,76.205575 10.0984416,76.2055149 10.0986367,76.2054182 10.0989509,76.2053246 10.099255,76.2053242 10.0992566,76.2052003 10.0997189,76.2051833 10.0997768,76.2051068 10.1000375,76.2050883 10.1000996,76.2049826 10.1004546,76.204896 10.1007588,76.2047517 10.1012268,76.2047017 10.1013849,76.204652 10.1015417,76.2045166 10.1020278,76.2044573 10.1022259,76.2044136 10.1023832,76.2043886 10.1024614,76.2043493 10.1026315,76.2042668 10.1029374,76.204194 10.1031577,76.2041361 10.1033312,76.2040953 10.1034727,76.2040149 10.1037522,76.2039056 10.1041203,76.2038735 10.1042602,76.203861 10.1043124,76.2037661 10.1047255,76.2036569 10.1052835,76.2036115 10.1055253,76.203567 10.1057852,76.2034479 10.1062655,76.2033475 10.1066795,76.2032487 10.107048,76.2032308 10.107111,76.203109 10.1075936,76.2030459 10.1078642,76.2029911 10.108099,76.2029566 10.1081812,76.2029118 10.1082303,76.2028594 10.1082551,76.2027825 10.1082724,76.202723 10.108273,76.2026033 10.1082807,76.2025098 10.1082961,76.202437 10.1083364,76.2024167 10.1083614,76.2023956 10.1084074,76.2023763 10.1084602,76.2022352 10.1089151,76.2022061 10.1090088,76.2021223 10.1092833,76.2020981 10.1093857,76.2020898 10.1094426,76.2021174 10.1094989,76.2021437 10.109529,76.2022048 10.1095651,76.2022627 10.1095726,76.2024584 10.1096168,76.2025417 10.1096519,76.2025782 10.1096988,76.2025976 10.1097402,76.2026078 10.1097983,76.2026173 10.1098965,76.2025512 10.1104691,76.2025376 10.1105562,76.2025099 10.1107341,76.2024297 10.1111828,76.2023023 10.1118379,76.2022889 10.1119071,76.2022675 10.112017,76.2022136 10.1122345,76.2021445 10.1124147,76.2021025 10.1125292,76.2020312 10.1126993,76.2019027 10.1130057,76.2017876 10.1132703,76.2016889 10.113497,76.2014846 10.1140088,76.2013376 10.1144488,76.2012234 10.1148167,76.2011966 10.1149031,76.2010192 10.1154312,76.2009445 10.1156537,76.2008618 10.1159024,76.2008421 10.1159567,76.2007129 10.1163127,76.2006648 10.1164453,76.2004868 10.1169286,76.2003885 10.1172193,76.2002759 10.1174412,76.2002509 10.117509,76.2002223 10.1175864,76.2001594 10.1177581,76.2001146 10.117938,76.200103 10.1179958,76.2000802 10.1181093,76.200033 10.1183375,76.1999929 10.1185071,76.1999084 10.1188707,76.1997559 10.119363,76.1997115 10.1195207,76.199652 10.1197317,76.1996301 10.1198095,76.199485 10.1202759,76.1993263 10.1207564,76.1993114 10.1207969,76.1992825 10.120889,76.1992337 10.121045,76.1991828 10.1212778,76.1991165 10.1215785,76.1990719 10.121839,76.1990184 10.1221522,76.1989751 10.1224053,76.1989264 10.1227891,76.1988915 10.1231068,76.1988897 10.1233193,76.1988918 10.12384,76.1988683 10.1241247,76.1988141 10.1243966,76.1987688 10.1246132,76.198758 10.1246653,76.1986394 10.1252357,76.198613 10.1253383,76.1985072 10.1257499,76.1983875 10.1261628,76.1983412 10.1263215,76.1982451 10.126597,76.1981108 10.127042,76.1980074 10.1273955,76.1980032 10.1274154,76.1979011 10.1277762,76.1978846 10.1278355,76.1978325 10.1280323,76.1978004 10.1281991,76.197752 10.1284455,76.1977296 10.1285315,76.1976372 10.128886,76.1975605 10.1291527,76.1974396 10.1295545,76.1973672 10.1297411,76.1972841 10.1299167,76.1972076 10.1300831,76.1970676 10.130366,76.1969476 10.1306297,76.1968263 10.1308825,76.1968143 10.1309074,76.1966621 10.1312342,76.1966055 10.1313672,76.1965225 10.1315622,76.1964829 10.1316611,76.1964539 10.131761,76.1964252 10.1318907,76.1963561 10.1321893,76.1963221 10.1323359,76.1963151 10.1323661,76.1962776 10.1325343,76.1962335 10.1327493,76.1961778 10.1331169,76.196148 10.133314,76.1960841 10.1337242,76.196015 10.1341969,76.1959659 10.1345323,76.1959442 10.1346575,76.1959211 10.1347406,76.1958724 10.1348869,76.195819 10.1350006,76.1957396 10.1351708,76.1956871 10.135285,76.1954399 10.1357934,76.1953788 10.1359321,76.1952647 10.1361873,76.1952302 10.1362644,76.1951195 10.1365506,76.1950297 10.1367962,76.1948443 10.1372668,76.19479 10.1374304,76.1946758 10.1378003,76.1946583 10.1378565,76.194601 10.1380776,76.1945468 10.1383144,76.1944911 10.1385309,76.1944587 10.1386605,76.1944521 10.1386865,76.194423 10.1388357,76.1943964 10.1389697,76.1943751 10.1390699,76.1943698 10.1390922,76.1943563 10.1391476,76.1943426 10.1391852,76.1945681 10.1391882,76.1949559 10.1392663,76.1955647 10.1393957,76.1961682 10.1395475,76.1967697 10.1396818,76.1972182 10.1397937,76.1972726 10.1398072,76.1973269 10.1398208,76.1977726 10.1399704,76.1978607 10.1399792,76.1979425 10.1399842,76.1980055 10.1399726,76.1980793 10.1399528,76.1981638 10.139929,76.1983059 10.139863,76.1987063 10.1396854,76.1993031 10.1395211,76.1995035 10.1394736,76.199588 10.139463,76.1997041 10.1394543,76.1997851 10.1394494,76.199989 10.1394445,76.2001501 10.1394478,76.2002615 10.13945,76.200496 10.1394604,76.2007559 10.139502,76.2009573 10.1395633,76.2011277 10.1396307,76.2013986 10.139811,76.2020878 10.1403422,76.2022716 10.1404637,76.2024374 10.140575,76.2027016 10.1407139,76.202801 10.140758,76.2034774 10.1409252,76.2063297 10.1416754,76.2104302 10.1427322,76.2117139 10.1430781,76.2122076 10.1432037,76.2128356 10.1433825,76.2130913 10.1434949,76.2138755 10.1436339,76.2142155 10.1436743,76.2144739 10.1437039,76.2147612 10.1437378,76.2150228 10.1437641,76.2153424 10.1437872,76.2155403 10.1438026,76.2165111 10.1438542,76.2166116 10.1438595,76.2180106 10.1439584,76.2180981 10.1439652,76.2191077 10.1440433,76.2194019 10.1440661,76.2202104 10.1441227,76.2204685 10.1441515,76.2211675 10.1442295,76.221577 10.1442779,76.2220815 10.1443352,76.2229043 10.1443708,76.2229185 10.1443717,76.2231225 10.1443854,76.223288 10.1443964,76.223579 10.1444109,76.2238654 10.1444154,76.2243366 10.1444511,76.2250455 10.1445049,76.2253212 10.1445187,76.2260779 10.1445406,76.2261044 10.1445422,76.2270744 10.1445903,76.2272577 10.1446147,76.2274113 10.1445964,76.227563 10.1446137,76.2277929 10.1446497,76.2281176 10.1446745,76.2287378 10.1446967,76.2295802 10.1447754,76.2303346 10.1448053,76.2308031 10.1448182,76.231225 10.1447877,76.2313863 10.1448023,76.2316673 10.1448844,76.2321029 10.1449608,76.2325218 10.145009,76.232831 10.1450262,76.233291 10.1450301,76.233911 10.1450617,76.2345181 10.1450882,76.2346012 10.1450891,76.2348572 10.1450919,76.2351996 10.1450942,76.2352816 10.145096,76.2353302 10.1451178,76.2353725 10.1451496,76.2353932 10.1451991,76.2353885 10.1453058,76.2353703 10.1454563,76.2353302 10.1457867,76.2352865 10.1461142,76.2352424 10.146486,76.2352271 10.1467322,76.2352132 10.1468749,76.2352074 10.1469948,76.2351798 10.1473887,76.2351638 10.1477872,76.2351561 10.1481989,76.2351485 10.1482989,76.2351437 10.1483989,76.2351286 10.1486355,76.2350888 10.1491375,76.2350666 10.1492072,76.234996 10.1492038,76.2340877 10.1491588,76.2338296 10.1491439,76.2337486 10.1491385,76.2336037 10.1491282,76.2333345 10.1491131,76.2331215 10.1491005,76.2326716 10.1490857,76.2323298 10.1490713,76.2320136 10.149062,76.2319716 10.149264)"
