route_id,stop_point_id,stop_point_index
r13586168,n2780838959,51
r13586169,n2780838959,1
r13586169,n8463147714,2
r13586169,n8463147716,3
r13586169,n8463175618,4
r13586169,n9360637948,5
r13586169,n9360637947,6
r13586169,n7130769338,7
r13586169,n9309110549,8
r13586169,n2712147178,9
r13586169,n7130826462,10
r13586169,n5379782848,11
r13586169,n7175749752,12
r13586169,n7068947211,13
r13586169,n9356194163,14
r13586169,n7175922504,15
r13586169,n9344283626,16
r13586169,n9345870247,17
r13586169,n9356237198,18
r13586169,n5757830560,19
r13586169,n9356194160,20
r13586169,n9356194158,21
r13586169,n9356194156,22
r13586169,n9360681871,23
r13586169,n4769436232,24
r13586169,n9356194152,25
r13586169,n9356194151,26
r13586169,n9356194149,27
r13586169,n9356194147,28
r13586169,n9356194146,29
r13586169,n9356194144,30
r13586169,n9356194142,31
r13586169,n9356194140,32
r13586169,n7466807493,33
r13586169,n9356194139,34
r13586169,n9356194138,35
r13586169,n9356194136,36
r13586169,n9356194134,37
r13586169,n7466853226,38
r13586169,n9375762783,39
r13586169,n6996454939,40
r13586169,n9356194131,41
r13586169,n9356194129,42
r13586169,n9356194128,43
r13586169,n9356237197,44
r13586169,n9356194126,45
r13586169,n9356194124,46
r13586169,n9356194122,47
r13586169,n9356194119,48
r13586169,n9356194117,49
r13586169,n9356171814,50
r13586169,n7817815907,51
r13586169,n9356171810,52
r13589064,n9356237196,1
r13589064,n9356171811,2
r13589064,n9356171813,3
r13589064,n9356171816,4
r13589064,n9356194118,5
r13589064,n9356194120,6
r13589064,n9356194123,7
r13589064,n9356194125,8
r13589064,n9356237195,9
r13589064,n9356194127,10
r13589064,n9360681870,11
r13589064,n9356194130,12
r13589064,n9356237194,13
r13589064,n9375762784,14
r13589064,n9356237193,15
r13589064,n9356194133,16
r13589064,n9356194135,17
r13589064,n9356194137,18
r13589064,n9356237192,19
r13589064,n9375762782,20
r13589064,n9360637945,21
r13589064,n9356194141,22
r13589064,n9356194143,23
r13589064,n9344277805,24
r13589064,n9356237191,25
r13589064,n9289531704,26
r13589064,n9356237190,27
r13589064,n9356194153,28
r13589064,n9356194155,29
r13589064,n9356237189,30
r13589064,n4769436233,31
r13589064,n9356194157,32
r13589064,n9356194159,33
r13589064,n9356194161,34
r13589064,n5757830558,35
r13589064,n9300974365,36
r13589064,n9310588323,37
r13589064,n9300974355,38
r13589064,n9356194162,39
r13589064,n7068947210,40
r13589064,n9356194164,41
r13589064,n9412471900,42
r13589064,n9356194166,43
r13589064,n9356194167,44
r13589064,n9356194171,45
r13589064,n9415046627,46
r13589064,n9412471898,47
r13589064,n9360637944,48
r13589064,n2780838959,49
r13589064,n9333520225,50
r13589064,n9352281214,51
r13589064,n8463147704,52
r13589064,n9300974354,53
r13589064,n9258708876,54
r13589064,n9182595064,55
r13589064,n9258708875,56
r13589064,n4361725219,57
r13589064,n9182595061,58
r13589064,n9182595058,59
r13589064,n7500983389,60
r13589064,n9343010598,61
r13589064,n5423779221,62
r13589064,n6300587288,63
r13589064,n5757830536,64
r13589064,n7469340152,65
r13589064,n9322967986,66
r13589064,n8024451818,67
r13589064,n9333520228,68
r13589064,n9342601588,69
r13589064,n9258708874,70
r13589064,n9342601590,71
r13589064,n9322967987,72
r13589064,n9322967988,73
r13589064,n4695161877,74
r13589064,n7465374247,75
r13589064,n7467896054,76
r13589064,n9342601592,77
r13589064,n9329379289,78
r13589064,n8733786920,79
r13589064,n9319162420,80
r13589064,n9318964496,81
r13589064,n9318077924,82
r13589064,n9333520229,83
r13589064,n9318037205,84
r13589064,n9318077923,85
r13589064,n9318964494,86
r13589064,n9318964493,87
r13589064,n9318077922,88
r13589064,n9318077921,89
r13589064,n9318964492,90
r13589064,n9318077926,91
r13589065,n9318077927,1
r13589065,n9333520230,2
r13589065,n9318077924,3
r13589065,n9333520229,4
r13589065,n9318037205,5
r13589065,n9318077923,6
r13589065,n9318964494,7
r13589065,n9318964493,8
r13589065,n9318077922,9
r13589065,n9318077921,10
r13589065,n9318037198,11
r13589065,n9318077920,12
r13589065,n9342601593,13
r13589065,n9318077919,14
r13589065,n9318077918,15
r13589065,n9258708873,16
r13589065,n9326742033,17
r13589065,n9318037216,18
r13589065,n9342601591,19
r13589065,n9318037215,20
r13589065,n9328870108,21
r13589065,n4548830490,22
r13589065,n5757830534,23
r13589065,n9328870107,24
r13589065,n7469340151,25
r13589065,n5757830535,26
r13589065,n9322967984,27
r13589065,n9318037214,28
r13589065,n9336779664,29
r13589065,n8463147695,30
r13589065,n7500983390,31
r13589065,n9182595060,32
r13589065,n8761802995,33
r13589065,n9328870104,34
r13589065,n8463147702,35
r13589065,n9309110535,36
r13589065,n8463147703,37
r13589065,n8463147706,38
r13589065,n2780838959,39
r13589065,n9356194174,40
r13589065,n9356194173,41
r13589065,n9415046626,42
r13589065,n9356194172,43
r13589065,n9356194170,44
r13589065,n9412471899,45
r13589065,n9356194165,46
r13589065,n7175749752,47
r13589065,n7068947211,48
r13589065,n9356194163,49
r13589065,n7175922504,50
r13589065,n9344283626,51
r13589065,n9345870247,52
r13589065,n9356237198,53
r13589065,n5757830560,54
r13589065,n9356194160,55
r13589065,n9356194158,56
r13589065,n9356194156,57
r13589065,n4769436232,58
r13589065,n9356194152,59
r13589065,n9356194151,60
r13589065,n9356194149,61
r13589065,n9356194147,62
r13589065,n9356194146,63
r13589065,n9356194144,64
r13589065,n9356194142,65
r13589065,n9356194140,66
r13589065,n7466807493,67
r13589065,n9356194139,68
r13589065,n9356194138,69
r13589065,n9356194136,70
r13589065,n9356194134,71
r13589065,n7466853226,72
r13589065,n9375762783,73
r13589065,n6996454939,74
r13589065,n9356194131,75
r13589065,n9356194129,76
r13589065,n9356194128,77
r13589065,n9356237197,78
r13589065,n9356194126,79
r13589065,n9356194124,80
r13589065,n9356194122,81
r13589065,n9356194119,82
r13589065,n9356194117,83
r13589065,n9356171814,84
r13589065,n7817815907,85
r13589065,n9356171810,86
r13590424,n9379961864,1
r13590424,n9362413297,2
r13590424,n9362413299,3
r13590424,n9362413295,4
r13590424,n7820703156,5
r13590424,n7813571576,6
r13590424,n7820657673,7
r13590424,n9362413291,8
r13590424,n9362413290,9
r13590424,n9362413289,10
r13590424,n9362413286,11
r13590424,n9362413285,12
r13590424,n9362413279,13
r13590424,n9362413277,14
r13590424,n7466613954,15
r13590424,n9362413276,16
r13590424,n9362413273,17
r13590424,n9356194147,18
r13590424,n9356237191,19
r13590424,n9289531704,20
r13590424,n7331575715,21
r13590424,n9356237190,22
r13590424,n9356194153,23
r13590424,n9356194155,24
r13590424,n9356237189,25
r13590424,n4769436233,26
r13590424,n9356194157,27
r13590424,n9356194159,28
r13590424,n9356194161,29
r13590424,n5757830558,30
r13590424,n9300974365,31
r13590424,n9310588323,32
r13590424,n9300974355,33
r13590424,n7068947210,34
r13590424,n7131595937,35
r13590424,n9300974362,36
r13590424,n8498628873,37
r13590424,n9310588330,38
r13590424,n7131609339,39
r13590424,n7131609340,40
r13590424,n9259132617,41
r13590424,n9342601583,42
r13590424,n9265640217,43
r13590424,n5240431892,44
r13590424,n8463175621,45
r13590424,n9339562612,46
r13590424,n8668423952,47
r13590424,n8668423968,48
r13590424,n8463175619,49
r13590424,n9300974358,50
r13590424,n8463147715,51
r13590424,n9416179581,52
r13590424,n9333520225,53
r13590424,n8463147707,54
r13590424,n9352281214,55
r13590424,n8463147704,56
r13590424,n9300974354,57
r13590424,n9258708876,58
r13590424,n9182595064,59
r13590424,n9258708875,60
r13590424,n4361725219,61
r13590424,n9182595061,62
r13590424,n9182595058,63
r13590424,n7500983389,64
r13590424,n9343010598,65
r13590424,n5423779221,66
r13590424,n6300587288,67
r13590424,n5757830536,68
r13590424,n9322967985,69
r13590424,n7469340152,70
r13590424,n9322967986,71
r13590424,n8024451818,72
r13590424,n9333520228,73
r13590424,n9342601588,74
r13590424,n9258708874,75
r13590424,n9342601590,76
r13590424,n9322967987,77
r13590424,n9322967988,78
r13590424,n4695161877,79
r13590424,n7465374247,80
r13590424,n7467896054,81
r13590424,n9342601592,82
r13590424,n9329379289,83
r13590424,n8733786920,84
r13590424,n9319162420,85
r13590424,n9318964496,86
r13590424,n9318077924,87
r13590424,n9333520229,88
r13590424,n9318037205,89
r13590424,n9318964494,90
r13590424,n9318964493,91
r13590424,n9318077922,92
r13590424,n9318077921,93
r13590424,n9318964492,94
r13590424,n9318077926,95
r13590425,n9318077927,1
r13590425,n9333520230,2
r13590425,n9318077924,3
r13590425,n9333520229,4
r13590425,n9318037205,5
r13590425,n9318077923,6
r13590425,n9318964494,7
r13590425,n9318964493,8
r13590425,n9318077922,9
r13590425,n9318077921,10
r13590425,n9318037198,11
r13590425,n9342601593,12
r13590425,n9318077919,13
r13590425,n9318077918,14
r13590425,n9258708873,15
r13590425,n9326742033,16
r13590425,n9318037216,17
r13590425,n9342601591,18
r13590425,n9318037215,19
r13590425,n9328870108,20
r13590425,n4548830490,21
r13590425,n5757830534,22
r13590425,n9328870107,23
r13590425,n7469340151,24
r13590425,n5757830535,25
r13590425,n9322967984,26
r13590425,n9318037214,27
r13590425,n9336779664,28
r13590425,n8463147695,29
r13590425,n7500983390,30
r13590425,n9182595060,31
r13590425,n8761802995,32
r13590425,n9333520227,33
r13590425,n8463147701,34
r13590425,n9328870104,35
r13590425,n8463147702,36
r13590425,n9309110535,37
r13590425,n8463147703,38
r13590425,n9182595066,39
r13590425,n8463147706,40
r13590425,n9333520226,41
r13590425,n8463147708,42
r13590425,n8463147714,43
r13590425,n8463147716,44
r13590425,n8463175618,45
r13590425,n8463175620,46
r13590425,n5145335691,47
r13590425,n8668423951,48
r13590425,n3886536252,49
r13590425,n2712142797,50
r13590425,n4753199419,51
r13590425,n7175749744,52
r13590425,n7060336594,53
r13590425,n4561240974,54
r13590425,n9310003823,55
r13590425,n7130769338,56
r13590425,n9309110549,57
r13590425,n2712147178,58
r13590425,n7130826462,59
r13590425,n5379782848,60
r13590425,n7175749745,61
r13590425,n7175749752,62
r13590425,n7068947211,63
r13590425,n9356194163,64
r13590425,n7175922504,65
r13590425,n9344283626,66
r13590425,n9345870247,67
r13590425,n9280367798,68
r13590425,n9356237198,69
r13590425,n5757830560,70
r13590425,n9356194160,71
r13590425,n9356194158,72
r13590425,n9356194156,73
r13590425,n9360681871,74
r13590425,n4769436232,75
r13590425,n9356194152,76
r13590425,n5377841321,77
r13590425,n9363912647,78
r13590425,n9356194151,79
r13590425,n9356194149,80
r13590425,n9362413274,81
r13590425,n9362413275,82
r13590425,n2376866788,83
r13590425,n9362413278,84
r13590425,n5377832022,85
r13590425,n9362413287,86
r13590425,n9362413288,87
r13590425,n7318684969,88
r13590425,n1190898939,89
r13590425,n9362413292,90
r13590425,n9362413293,91
r13590425,n9362413294,92
r13590425,n9362413296,93
r13590425,n9362413300,94
r13590425,n9362413298,95
r13590425,n9379961864,96
r13590486,n9352000251,1
r13590486,n9352000250,2
r13590486,n9352000226,3
r13590486,n9352000224,4
r13590486,n9145115950,5
r13590486,n9352000220,6
r13590486,n9352000218,7
r13590486,n9351978116,8
r13590486,n9351978114,9
r13590486,n9145178752,10
r13590486,n9351978112,11
r13590486,n9351978109,12
r13590486,n6236677902,13
r13590486,n9351978107,14
r13590486,n9351978104,15
r13590486,n6199119515,16
r13590486,n7195273583,17
r13590486,n9364015772,18
r13590486,n9364015770,19
r13590486,n9364015775,20
r13590486,n9364015777,21
r13590486,n9364015781,22
r13590486,n9364015769,23
r13590486,n9364015783,24
r13590486,n9364015785,25
r13590486,n9364015787,26
r13590486,n9364015790,27
r13590486,n9364015792,28
r13590486,n9318964497,29
r13590486,n9318964496,30
r13590486,n9318077924,31
r13590486,n9333520229,32
r13590486,n9318037205,33
r13590486,n9318077923,34
r13590486,n9323217756,35
r13590486,n9318964494,36
r13590486,n9318964493,37
r13590486,n9318077922,38
r13590486,n9318077921,39
r13590486,n9318964492,40
r13590486,n9318077927,41
r13590487,n9318077926,1
r13590487,n9333520230,2
r13590487,n9318964495,3
r13590487,n8494031883,4
r13590487,n9343010599,5
r13590487,n9319162420,6
r13590487,n7413964049,7
r13590487,n9364015791,8
r13590487,n9364015789,9
r13590487,n9364015788,10
r13590487,n9364015786,11
r13590487,n9364015784,12
r13590487,n9364015782,13
r13590487,n9364015780,14
r13590487,n9364015778,15
r13590487,n9364015776,16
r13590487,n9364015774,17
r13590487,n9364015773,18
r13590487,n9385131256,19
r13590487,n9351978103,20
r13590487,n9351978105,21
r13590487,n9351978106,22
r13590487,n9351978108,23
r13590487,n9351978110,24
r13590487,n9351978111,25
r13590487,n9351978113,26
r13590487,n9351978115,27
r13590487,n9352000217,28
r13590487,n9352000219,29
r13590487,n9352000221,30
r13590487,n9352000222,31
r13590487,n9352000223,32
r13590487,n9352000225,33
r13590487,n9352000249,34
r13590487,n9145115961,35
r13594887,n9327136605,1
r13594887,n9327136607,2
r13594887,n9327136609,3
r13594887,n9327136610,4
r13594887,n9327136613,5
r13594887,n9327136614,6
r13594887,n9327136616,7
r13594887,n9327187817,8
r13594887,n9327187819,9
r13594887,n9327187822,10
r13594887,n9327187821,11
r13594887,n9327136603,12
r13594887,n8494116528,13
r13594887,n9318037204,14
r13594887,n9322967975,15
r13594887,n8498641053,16
r13594887,n3996656188,17
r13594887,n8514370957,18
r13594887,n9322967980,19
r13594887,n3996661158,20
r13594887,n5295234430,21
r13594887,n9347272381,22
r13594887,n4735966321,23
r13594887,n8490729062,24
r13594887,n8498637644,25
r13594887,n9356237188,26
r13594887,n8498634080,27
r13594887,n8668423968,28
r13594887,n8463175619,29
r13594887,n9300974358,30
r13594887,n8463147715,31
r13594887,n9333520225,32
r13594887,n8463147707,33
r13594887,n9352281214,34
r13594887,n8463147704,35
r13594887,n9300974354,36
r13594887,n9258708876,37
r13594887,n9182595064,38
r13594887,n9258708875,39
r13594887,n4361725219,40
r13594887,n9182595061,41
r13594887,n9182595058,42
r13594887,n7500983389,43
r13594887,n5423779221,44
r13594887,n6300587288,45
r13594887,n5757830536,46
r13594887,n9322967985,47
r13594887,n7469340152,48
r13594887,n9322967986,49
r13594887,n9347272382,50
r13594887,n9347272384,51
r13594887,n9347272386,52
r13594887,n9347272387,53
r13594887,n9347272390,54
r13594887,n9347272391,55
r13594887,n9347272404,56
r13594887,n9347272406,57
r13594887,n9347272408,58
r13594887,n9347272410,59
r13594887,n9347272413,60
r13594887,n9347272414,61
r13594887,n9347361618,62
r13594887,n9347361619,63
r13594887,n9347361621,64
r13594887,n9347361623,65
r13594887,n9347361625,66
r13594887,n9323217741,67
r13594887,n9323217743,68
r13594887,n9323217746,69
r13594887,n9323217748,70
r13594887,n9323217750,71
r13594887,n9323217752,72
r13594887,n4889056845,73
r13594887,n9318964494,74
r13594887,n9318964493,75
r13594887,n9318077922,76
r13594887,n9318077921,77
r13594887,n9318964492,78
r13594887,n9318077927,79
r13594888,n9318077926,1
r13594888,n9333520230,2
r13594888,n9318077924,3
r13594888,n9333520229,4
r13594888,n9318037205,5
r13594888,n9318077923,6
r13594888,n9323217756,7
r13594888,n9323217754,8
r13594888,n9323217753,9
r13594888,n9323217751,10
r13594888,n9323217749,11
r13594888,n9323217747,12
r13594888,n9323217744,13
r13594888,n9347361630,14
r13594888,n5524950666,15
r13594888,n9347361624,16
r13594888,n9347361622,17
r13594888,n9347361620,18
r13594888,n9347361617,19
r13594888,n9347272415,20
r13594888,n9347272412,21
r13594888,n9347272411,22
r13594888,n9347272409,23
r13594888,n9347272407,24
r13594888,n9347272405,25
r13594888,n9347272392,26
r13594888,n9347272389,27
r13594888,n9347272388,28
r13594888,n9347272385,29
r13594888,n9347272383,30
r13594888,n4548830490,31
r13594888,n5757830534,32
r13594888,n9328870107,33
r13594888,n7469340151,34
r13594888,n5757830535,35
r13594888,n9322967984,36
r13594888,n9318037214,37
r13594888,n9336779664,38
r13594888,n8463147695,39
r13594888,n7500983390,40
r13594888,n9182595060,41
r13594888,n8761802995,42
r13594888,n9333520227,43
r13594888,n8463147701,44
r13594888,n9328870104,45
r13594888,n8463147702,46
r13594888,n9309110535,47
r13594888,n8463147703,48
r13594888,n9182595066,49
r13594888,n8463147706,50
r13594888,n9333520226,51
r13594888,n2780838959,52
r13594888,n8463147714,53
r13594888,n8463147716,54
r13594888,n8463175618,55
r13594888,n8463175620,56
r13594888,n6926314826,57
r13594888,n9336869610,58
r13594888,n9336869609,59
r13594888,n9318037213,60
r13594888,n9318037206,61
r13594888,n9318037212,62
r13594888,n9342601584,63
r13594888,n8498628603,64
r13594888,n9333520231,65
r13594888,n8498644424,66
r13594888,n9342601582,67
r13594888,n8498643351,68
r13594888,n8494116531,69
r13594888,n9318037208,70
r13594888,n9366809806,71
r13594888,n9366809808,72
r13594888,n9334064927,73
r13594888,n9366809810,74
r13594888,n9329818051,75
r13594888,n9366809814,76
r13594888,n9366809812,77
r13594888,n9327136604,78
r13595086,n9318077927,1
r13595086,n9333520230,2
r13595086,n9318077924,3
r13595086,n9333520229,4
r13595086,n9318037205,5
r13595086,n9318077923,6
r13595086,n9318964494,7
r13595086,n9318964493,8
r13595086,n9318077922,9
r13595086,n9318077921,10
r13595086,n9318037198,11
r13595086,n9342601593,12
r13595086,n9318077919,13
r13595086,n9318077918,14
r13595086,n9258708873,15
r13595086,n9318037216,16
r13595086,n9342601591,17
r13595086,n9318037215,18
r13595086,n9328870108,19
r13595086,n4548830490,20
r13595086,n5757830534,21
r13595086,n9328870107,22
r13595086,n7469340151,23
r13595086,n5757830535,24
r13595086,n9322967984,25
r13595086,n9318037214,26
r13595086,n9336779664,27
r13595086,n8463147695,28
r13595086,n7500983390,29
r13595086,n9182595060,30
r13595086,n8761802995,31
r13595086,n9333520227,32
r13595086,n8463147701,33
r13595086,n9328870104,34
r13595086,n8463147702,35
r13595086,n9309110535,36
r13595086,n8463147703,37
r13595086,n9182595066,38
r13595086,n8463147706,39
r13595086,n9333520226,40
r13595086,n2780838959,41
r13595086,n8463147714,42
r13595086,n8463147716,43
r13595086,n8463175618,44
r13595086,n8463175620,45
r13595086,n6926314826,46
r13595086,n9336869610,47
r13595086,n9336869609,48
r13595086,n9318037213,49
r13595086,n9318037206,50
r13595086,n9318037212,51
r13595086,n9342601584,52
r13595086,n8498628603,53
r13595086,n9333520231,54
r13595086,n8498644424,55
r13595086,n9342601582,56
r13595086,n8498643351,57
r13595086,n8494116531,58
r13595086,n9318037208,59
r13595086,n9318037202,60
r13595086,n9318037207,61
r13595086,n9318037200,62
r13595086,n9290900849,63
r13595086,n9290900856,64
r13595086,n9290900848,65
r13595087,n8494116517,1
r13595087,n8494116518,2
r13595087,n8494116519,3
r13595087,n8494116520,4
r13595087,n9318037199,5
r13595087,n9318037201,6
r13595087,n8494116528,7
r13595087,n9318037204,8
r13595087,n9322967975,9
r13595087,n8498641053,10
r13595087,n3996656188,11
r13595087,n8514370957,12
r13595087,n9322967980,13
r13595087,n3996661158,14
r13595087,n5295234430,15
r13595087,n9347272381,16
r13595087,n4735966321,17
r13595087,n8490729062,18
r13595087,n8498637644,19
r13595087,n9356237188,20
r13595087,n8498634080,21
r13595087,n8668423968,22
r13595087,n8463175619,23
r13595087,n9300974358,24
r13595087,n8463147715,25
r13595087,n9333520225,26
r13595087,n8463147707,27
r13595087,n9352281214,28
r13595087,n8463147704,29
r13595087,n9300974354,30
r13595087,n9258708876,31
r13595087,n9182595064,32
r13595087,n9258708875,33
r13595087,n4361725219,34
r13595087,n9182595061,35
r13595087,n9182595058,36
r13595087,n7500983389,37
r13595087,n9343010598,38
r13595087,n5423779221,39
r13595087,n6300587288,40
r13595087,n5757830536,41
r13595087,n9322967985,42
r13595087,n7469340152,43
r13595087,n9322967986,44
r13595087,n8024451818,45
r13595087,n9333520228,46
r13595087,n9342601588,47
r13595087,n9258708874,48
r13595087,n9342601590,49
r13595087,n9322967987,50
r13595087,n9322967988,51
r13595087,n4695161877,52
r13595087,n7465374247,53
r13595087,n7467896054,54
r13595087,n9342601592,55
r13595087,n9329379289,56
r13595087,n8733786920,57
r13595087,n9319162420,58
r13595087,n9318964496,59
r13595087,n9318077924,60
r13595087,n9333520229,61
r13595087,n9318037205,62
r13595087,n9318077923,63
r13595087,n9318964494,64
r13595087,n9318964493,65
r13595087,n9318077922,66
r13595087,n9318077921,67
r13595087,n9318964492,68
r13595087,n9318077926,69
r13600776,n7475665490,1
r13600776,n9291092511,2
r13600776,n9290900858,3
r13600776,n9290900857,4
r13600776,n9290900863,5
r13600776,n9290900862,6
r13600776,n9290900868,7
r13600776,n6604480384,8
r13600776,n6604489386,9
r13600776,n9290900865,10
r13600776,n6604465434,11
r13600776,n9310410937,12
r13600776,n9290900852,13
r13600776,n7464400088,14
r13600776,n9290900851,15
r13600776,n9290900853,16
r13600776,n9290900864,17
r13600776,n9347143279,18
r13600776,n8494116520,19
r13600776,n9318037199,20
r13600776,n9318037201,21
r13600776,n9366809806,22
r13600776,n8494116528,23
r13600776,n9318037204,24
r13600776,n9322967975,25
r13600776,n8498641053,26
r13600776,n3996656188,27
r13600776,n8514370957,28
r13600776,n9322967980,29
r13600776,n3996661158,30
r13600776,n5295234430,31
r13600776,n9347272381,32
r13600776,n4735966321,33
r13600776,n8490729062,34
r13600776,n8498637644,35
r13600776,n9356237188,36
r13600776,n8498634080,37
r13600776,n8668423968,38
r13600776,n8463175619,39
r13600776,n9300974358,40
r13600776,n8463147715,41
r13600776,n9369834592,42
r13600776,n9369834594,43
r13600776,n9369834596,44
r13600776,n9369834598,45
r13600776,n9369834600,46
r13600776,n9369834602,47
r13600776,n9369834603,48
r13600776,n9369840317,49
r13600776,n7471960664,50
r13600776,n9369840319,51
r13600776,n9369840320,52
r13600776,n9369840324,53
r13600776,n9369840326,54
r13600776,n9369840328,55
r13600776,n9369840329,56
r13600777,n9369840330,1
r13600777,n9369840327,2
r13600777,n9369840325,3
r13600777,n9369840323,4
r13600777,n9369840321,5
r13600777,n9369840318,6
r13600777,n9352281199,7
r13600777,n9369834616,8
r13600777,n9369834604,9
r13600777,n9369834601,10
r13600777,n9369834599,11
r13600777,n9369834597,12
r13600777,n9369834595,13
r13600777,n9369834593,14
r13600777,n9369834591,15
r13600777,n2780838959,16
r13600777,n8463147714,17
r13600777,n8463147716,18
r13600777,n8463175618,19
r13600777,n8463175620,20
r13600777,n6926314826,21
r13600777,n9336869610,22
r13600777,n9336869609,23
r13600777,n9318037213,24
r13600777,n9318037206,25
r13600777,n9318037212,26
r13600777,n9342601584,27
r13600777,n8498628603,28
r13600777,n9333520231,29
r13600777,n8498644424,30
r13600777,n9342601582,31
r13600777,n8498643351,32
r13600777,n8494116531,33
r13600777,n9318037208,34
r13600777,n9318037202,35
r13600777,n9318037207,36
r13600777,n9318037200,37
r13600777,n9364011695,38
r13600777,n9291092483,39
r13600777,n9291092506,40
r13600777,n9291092502,41
r13600777,n9291092501,42
r13600777,n9291092494,43
r13600777,n9310410936,44
r13600777,n6604465433,45
r13600777,n9291092498,46
r13600777,n6575215866,47
r13600777,n9291092508,48
r13600777,n9291092491,49
r13600777,n9291092495,50
r13600777,n9291092499,51
r13600777,n9291092505,52
r13600777,n9291092493,53
r13600777,n9291092485,54
r13601638,n9351978089,1
r13601638,n9351978091,2
r13601638,n9351978093,3
r13601638,n9351978094,4
r13601638,n9351978097,5
r13601638,n9351978099,6
r13601638,n9351978101,7
r13601638,n6199119515,8
r13601638,n7195273583,9
r13601638,n9364015772,10
r13601638,n9364015770,11
r13601638,n9364015775,12
r13601638,n9364015777,13
r13601638,n9364015779,14
r13601638,n9364015781,15
r13601638,n9364015769,16
r13601638,n9364015783,17
r13601638,n9364015785,18
r13601638,n9364015787,19
r13601638,n9364015790,20
r13601638,n9364015792,21
r13601638,n9370378612,22
r13601638,n9318964497,23
r13601638,n9318964496,24
r13601638,n9318077924,25
r13601638,n9333520229,26
r13601638,n9318037205,27
r13601638,n9318077923,28
r13601638,n9318964494,29
r13601638,n9318964493,30
r13601638,n9318077922,31
r13601638,n9318077921,32
r13601638,n9318964492,33
r13601638,n9318077927,34
r13601639,n9318077926,1
r13601639,n9333520230,2
r13601639,n9318964495,3
r13601639,n8494031883,4
r13601639,n9343010599,5
r13601639,n9319162420,6
r13601639,n7413964049,7
r13601639,n9370378616,8
r13601639,n9364015791,9
r13601639,n9364015789,10
r13601639,n9364015788,11
r13601639,n9364015786,12
r13601639,n9364015784,13
r13601639,n9370378615,14
r13601639,n9364015782,15
r13601639,n9364015780,16
r13601639,n9364015778,17
r13601639,n9364015776,18
r13601639,n9364015774,19
r13601639,n9364015773,20
r13601639,n7195273584,21
r13601639,n9351978102,22
r13601639,n9351978100,23
r13601639,n9351978098,24
r13601639,n9351978096,25
r13601639,n9351978095,26
r13601639,n9351978092,27
r13601639,n9351978090,28
r13601639,n9351978088,29
r13606650,n9310410992,1
r13606650,n9310410991,2
r13606650,n9310410986,3
r13606650,n9310410990,4
r13606650,n9310410989,5
r13606650,n9310410985,6
r13606650,n9310410983,7
r13606650,n9310410981,8
r13606650,n9310410972,9
r13606650,n9310410971,10
r13606650,n9310410968,11
r13606650,n9310410966,12
r13606650,n9310410965,13
r13606650,n9310410963,14
r13606650,n9310410962,15
r13606650,n9310410960,16
r13606650,n9310410959,17
r13606650,n9310410958,18
r13606650,n9310410950,19
r13606650,n9310410949,20
r13606650,n9310410948,21
r13606650,n9310410946,22
r13606650,n9310410941,23
r13606650,n9310410938,24
r13606650,n9310410937,25
r13606650,n9290900852,26
r13606650,n7464400088,27
r13606650,n9290900851,28
r13606650,n9290900853,29
r13606650,n9290900864,30
r13606650,n9347143279,31
r13606650,n9318037199,32
r13606650,n9318037201,33
r13606650,n8494116528,34
r13606650,n9318037204,35
r13606650,n9322967975,36
r13606650,n8498641053,37
r13606650,n3996656188,38
r13606650,n8514370957,39
r13606650,n9322967980,40
r13606650,n9310588330,41
r13606650,n7131609339,42
r13606650,n7131609340,43
r13606650,n9259132617,44
r13606650,n9342601583,45
r13606650,n9265640217,46
r13606650,n5240431892,47
r13606650,n8463175621,48
r13606650,n8668423966,49
r13606650,n8668423952,50
r13606650,n8668423968,51
r13606650,n8463175619,52
r13606650,n9300974358,53
r13606650,n8463147715,54
r13606650,n9369834592,55
r13606650,n9369834594,56
r13606650,n9369834596,57
r13606650,n9369834598,58
r13606650,n9369834600,59
r13606650,n9369834602,60
r13606650,n9369834603,61
r13606650,n9369840317,62
r13606650,n7471960664,63
r13606650,n9369840319,64
r13606650,n9369840320,65
r13606650,n9369840324,66
r13606650,n9369840326,67
r13606650,n9369840328,68
r13606650,n9369840329,69
r13606651,n9369840330,1
r13606651,n9369840327,2
r13606651,n9369840325,3
r13606651,n9369840323,4
r13606651,n9333520227,5
r13606651,n8463147701,6
r13606651,n9328870104,7
r13606651,n8463147702,8
r13606651,n9309110535,9
r13606651,n8463147703,10
r13606651,n9182595066,11
r13606651,n8463147706,12
r13606651,n9333520226,13
r13606651,n2780838959,14
r13606651,n8463147714,15
r13606651,n8463147716,16
r13606651,n8463175618,17
r13606651,n8463175620,18
r13606651,n5145335691,19
r13606651,n8668423951,20
r13606651,n3886536252,21
r13606651,n2712142797,22
r13606651,n4753199419,23
r13606651,n7175749744,24
r13606651,n7060336594,25
r13606651,n4561240974,26
r13606651,n9310003823,27
r13606651,n9318037213,28
r13606651,n9318037206,29
r13606651,n9318037212,30
r13606651,n9342601584,31
r13606651,n8498628603,32
r13606651,n9333520231,33
r13606651,n8498644424,34
r13606651,n9342601582,35
r13606651,n8498643351,36
r13606651,n8494116531,37
r13606651,n9318037208,38
r13606651,n9318037202,39
r13606651,n9318037207,40
r13606651,n9318037200,41
r13606651,n9364011695,42
r13606651,n9291092483,43
r13606651,n9291092506,44
r13606651,n9291092502,45
